sensor_type,timestamp_ns,sensor_time_ns,val_x,val_y,val_z
GYRO,110119019012563,110119016670962,0.07776424,-0.039015282,0.020506324
ACCEL,110119021060793,110119019177473,0.54527944,-0.2741361,9.625289
GYRO,110119021170584,110119019177473,0.07350319,-0.019840535,0.02476738
ACCEL,110119023535897,110119021683983,0.54288524,-0.2621651,9.586982
GYRO,110119024012772,110119021683983,0.06711161,3.9947388E-4,0.026897907
ACCEL,110119025923918,110119024190494,0.53809685,-0.24540567,9.582193
GYRO,110119026006418,110119024190494,0.060720026,0.018508956,0.026897907
ACCEL,110119028525793,110119026697004,0.53809685,-0.23343466,9.615712
GYRO,110119028763918,110119026697004,0.054328445,0.032357384,0.02796317
ACCEL,110119031025845,110119029203515,0.5141548,-0.22864626,9.63726
GYRO,110119031325272,110119029203515,0.047936864,0.044075284,0.02796317
ACCEL,110119033467928,110119031710025,0.480636,-0.2621651,9.677961
GYRO,110119033930272,110119031710025,0.04367581,0.051532127,0.02796317
ACCEL,110119035986053,110119034216535,0.4758476,-0.2789245,9.713875
GYRO,110119036087043,110119034216535,0.040480018,0.055793185,0.029028434
ACCEL,110119038614334,110119036723046,0.46387658,-0.2765303,9.742605
GYRO,110119038908032,110119036723046,0.036218964,0.055793185,0.02796317
ACCEL,110119041005376,110119039229556,0.44951138,-0.2765303,9.752182
GYRO,110119041262199,110119039229556,0.034088437,0.051532127,0.02796317
ACCEL,110119043494334,110119041736067,0.42796355,-0.2741361,9.771336
GYRO,110119043849282,110119041736067,0.034088437,0.04301002,0.02796317
ACCEL,110119046048553,110119044242577,0.41599256,-0.2717419,9.776124
GYRO,110119046360532,110119044242577,0.03302317,0.031292118,0.029028434
ACCEL,110119049139699,110119046749087,0.43754035,-0.2693477,9.771336
GYRO,110119049613449,110119046749087,0.034088437,0.016378429,0.031158961
ACCEL,110119051069647,110119049255598,0.43993455,-0.2861071,9.768942
GYRO,110119051177355,110119049255598,0.035153702,0.002530001,0.031158961
ACCEL,110119053587043,110119051762108,0.45429978,-0.2645593,9.733028
GYRO,110119054084438,110119051762108,0.036218964,-0.01238369,0.031158961
ACCEL,110119055953293,110119054268619,0.43754035,-0.2717419,9.697116
GYRO,110119056244022,110119054268619,0.036218964,-0.027297381,0.032224227
ACCEL,110119058688813,110119056775129,0.45669398,-0.25977087,9.668385
GYRO,110119059248553,110119056775129,0.03834949,-0.037950017,0.032224227
ACCEL,110119061163449,110119059281640,0.4973954,-0.25737667,9.642049
GYRO,110119061320532,110119059281640,0.03834949,-0.046472125,0.034354754
ACCEL,110119063539855,110119061788150,0.4973954,-0.2717419,9.654019
GYRO,110119063641522,110119061788150,0.039414756,-0.05392897,0.035420015
ACCEL,110119066159543,110119064294660,0.5021838,-0.2693477,9.663596
GYRO,110119066439907,110119064294660,0.039414756,-0.058190025,0.037550543
ACCEL,110119068870636,110119066801171,0.4997896,-0.2621651,9.675568
GYRO,110119069492563,110119066801171,0.03834949,-0.060320552,0.03968107
ACCEL,110119071343032,110119069307681,0.492607,-0.25258827,9.685144
GYRO,110119071506834,110119069307681,0.03834949,-0.060320552,0.041811597
ACCEL,110119073685845,110119071814192,0.4902128,-0.22146365,9.685144
GYRO,110119074169595,110119071814192,0.03834949,-0.05925529,0.043942124
ACCEL,110119076362615,110119074320702,0.5069722,-0.21667525,9.704298
GYRO,110119076856990,110119074320702,0.03728423,-0.0560595,0.04500739
ACCEL,110119078583865,110119076827212,0.52852005,-0.24301147,9.689933
GYRO,110119079007980,110119076827212,0.035153702,-0.051798444,0.043942124
ACCEL,110119081108084,110119079333723,0.52373165,-0.2621651,9.646837
GYRO,110119081199855,110119079333723,0.034088437,-0.044341598,0.04500739
ACCEL,110119083539178,110119081840233,0.52852005,-0.25019407,9.620501
GYRO,110119083821261,110119081840233,0.03302317,-0.034754228,0.04500739
ACCEL,110119086419855,110119084346744,0.5189432,-0.2645593,9.610924
GYRO,110119086775688,110119084346744,0.03302317,-0.02410159,0.04500739
ACCEL,110119088720480,110119086853254,0.5189432,-0.2765303,9.598953
GYRO,110119089284490,110119086853254,0.03302317,-0.015579481,0.04500739
ACCEL,110119091163449,110119089359765,0.52852005,-0.2645593,9.603742
GYRO,110119091257928,110119089359765,0.03195791,-0.0070573715,0.04500739
ACCEL,110119093579282,110119091866275,0.5117606,-0.2789245,9.610924
GYRO,110119093844543,110119091866275,0.029827382,-6.6578976E-4,0.04607265
ACCEL,110119096168865,110119094372785,0.4854244,-0.2885013,9.620501
GYRO,110119096531678,110119094372785,0.028762119,0.0035952649,0.04500739
ACCEL,110119098609647,110119096879296,0.4902128,-0.2837129,9.634866
GYRO,110119098829959,110119096879296,0.027696855,0.00785632,0.04500739
ACCEL,110119101371938,110119099385806,0.4830302,-0.25498247,9.634866
GYRO,110119101479699,110119099385806,0.027696855,0.00785632,0.042876862
ACCEL,110119103765168,110119101892317,0.46866497,-0.2621651,9.680356
GYRO,110119104138970,110119101892317,0.028762119,0.008921583,0.041811597
ACCEL,110119106267615,110119104398827,0.4782418,-0.2669535,9.673173
GYRO,110119106561626,110119104398827,0.028762119,0.00785632,0.040746335
ACCEL,110119108986261,110119106905337,0.4782418,-0.25977087,9.685144
GYRO,110119109272147,110119106905337,0.029827382,0.00785632,0.040746335
ACCEL,110119111264022,110119109411848,0.46627077,-0.2621651,9.668385
GYRO,110119111529751,110119109411848,0.03195791,0.005725792,0.03968107
ACCEL,110119114008032,110119111918358,0.44472298,-0.2693477,9.658808
GYRO,110119114134074,110119111918358,0.034088437,0.0014647375,0.038615808
ACCEL,110119116299647,110119114425546,0.45190558,-0.2813187,9.644443
GYRO,110119116895011,110119114425546,0.03728423,-0.0017310535,0.038615808
ACCEL,110119118876418,110119116932265,0.45908818,-0.29328972,9.625289
GYRO,110119119400532,110119116932265,0.040480018,-0.005992108,0.037550543
ACCEL,110119121484178,110119119438775,0.45669398,-0.2717419,9.625289
GYRO,110119121852043,110119119438775,0.042610545,-0.01238369,0.03648528
ACCEL,110119123954751,110119121945285,0.46148238,-0.2669535,9.625289
GYRO,110119124478032,110119121945285,0.04474107,-0.018775271,0.037550543
ACCEL,110119126344438,110119124451796,0.4854244,-0.2789245,9.632472
GYRO,110119126471990,110119124451796,0.0468716,-0.02410159,0.037550543
ACCEL,110119129146574,110119126958306,0.4854244,-0.2837129,9.634866
GYRO,110119129635636,110119126958306,0.049002126,-0.029427908,0.035420015
ACCEL,110119131601886,110119129464817,0.47105917,-0.29807812,9.615712
GYRO,110119131808918,110119129464817,0.054328445,-0.031558435,0.034354754
ACCEL,110119133904543,110119131971327,0.4854244,-0.2861071,9.618107
GYRO,110119134293032,110119131971327,0.057524238,-0.033688962,0.032224227
ACCEL,110119136460740,110119134477837,0.4973954,-0.2861071,9.630077
GYRO,110119136722251,110119134477837,0.061785292,-0.03581949,0.030093698
ACCEL,110119138943449,110119136984348,0.47105917,-0.2789245,9.642049
GYRO,110119139060324,110119136984348,0.06604634,-0.039015282,0.030093698
ACCEL,110119141440011,110119139490858,0.4782418,-0.24301147,9.639654
GYRO,110119141871730,110119139490858,0.070307404,-0.04221107,0.030093698
ACCEL,110119143912511,110119141997369,0.4973954,-0.25498247,9.622895
GYRO,110119144476626,110119141997369,0.07456846,-0.045406863,0.031158961
ACCEL,110119146375428,110119144503879,0.504578,-0.25258827,9.618107
GYRO,110119146516313,110119144503879,0.080960035,-0.045406863,0.031158961
ACCEL,110119149221886,110119147010390,0.5021838,-0.25019407,9.603742
GYRO,110119149399699,110119147010390,0.08522109,-0.046472125,0.03328949
ACCEL,110119151834438,110119149516900,0.5189432,-0.24061728,9.575011
GYRO,110119152954543,110119149516900,0.08948214,-0.04753739,0.032224227
ACCEL,110119153864334,110119152023410,0.5021838,-0.22385786,9.56304
GYRO,110119153982980,110119152023410,0.091612674,-0.04860265,0.032224227
ACCEL,110119156604543,110119154529921,0.4997896,-0.21667525,9.56304
GYRO,110119157241886,110119154529921,0.0937432,-0.04860265,0.03328949
ACCEL,110119158949490,110119157036431,0.5189432,-0.22864626,9.553463
GYRO,110119159412772,110119157036431,0.09800425,-0.04860265,0.034354754
GYRO,110119161310897,110119159542942,0.10013478,-0.04753739,0.034354754
ACCEL,110119161635793,110119159542942,0.52612585,-0.24301147,9.56304
ACCEL,110119163889438,110119162049452,0.5117606,-0.25498247,9.560646
GYRO,110119164317563,110119162049452,0.10226531,-0.046472125,0.034354754
ACCEL,110119166425480,110119164555962,0.5117606,-0.23822308,9.567828
GYRO,110119166564855,110119164555962,0.10226531,-0.04221107,0.034354754
ACCEL,110119169139543,110119167062473,0.52133745,-0.23582886,9.572617
GYRO,110119169267824,110119167062473,0.103330575,-0.039015282,0.034354754
ACCEL,110119171530376,110119169568983,0.54049104,-0.25737667,9.582193
GYRO,110119171989959,110119169568983,0.1054611,-0.033688962,0.034354754
ACCEL,110119174072303,110119172075494,0.56203884,-0.2765303,9.5798
GYRO,110119174600011,110119172075494,0.10759163,-0.027297381,0.03328949
ACCEL,110119176447772,110119174582004,0.55964464,-0.2908955,9.59177
GYRO,110119176722876,110119174582004,0.10972215,-0.020905798,0.032224227
ACCEL,110119178983553,110119177088515,0.56203884,-0.3172317,9.613318
GYRO,110119179526626,110119177088515,0.112917945,-0.014514217,0.032224227
ACCEL,110119181367980,110119179595025,0.53330845,-0.30286652,9.610924
GYRO,110119181673813,110119179595025,0.11611374,-0.009187899,0.032224227
ACCEL,110119183898449,110119182101535,0.5189432,-0.23582886,9.646837
GYRO,110119184335480,110119182101535,0.11930953,-0.0049268445,0.032224227
ACCEL,110119186506626,110119184608046,0.54049104,-0.19273324,9.670779
GYRO,110119186681782,110119184608046,0.123570584,-0.0038615807,0.032224227
ACCEL,110119189164230,110119187114556,0.5117606,-0.16639702,9.651626
GYRO,110119189296522,110119187114556,0.12783164,-0.002796317,0.03328949
ACCEL,110119191521053,110119189621067,0.492607,-0.15682021,9.603742
GYRO,110119191980480,110119189621067,0.13315795,-0.002796317,0.03648528
ACCEL,110119193964230,110119192127577,0.52612585,-0.19273324,9.586982
GYRO,110119194391626,110119192127577,0.13635375,-0.002796317,0.035420015
ACCEL,110119196321990,110119194634087,0.54767364,-0.22385786,9.558251
GYRO,110119196542511,110119194634087,0.13954954,-0.0038615807,0.03648528
GYRO,110119198911418,110119197140598,0.14168006,-0.0049268445,0.037550543
ACCEL,110119199206990,110119197140598,0.53570265,-0.21667525,9.548675
ACCEL,110119201385115,110119199647108,0.52612585,-0.21188685,9.553463
GYRO,110119201766418,110119199647108,0.14594112,-0.005992108,0.03968107
ACCEL,110119203890272,110119202153619,0.54527944,-0.21188685,9.725846
GYRO,110119204154438,110119202153619,0.1523327,-0.002796317,0.040746335
ACCEL,110119206495949,110119204660129,0.54767364,-0.18794483,9.953295
GYRO,110119206610636,110119204660129,0.16298534,0.0067910557,0.042876862
GYRO,110119209121990,110119207166640,0.1757685,0.01957422,0.042876862
ACCEL,110119209548813,110119207166640,0.6099229,-0.25977087,9.934141
ACCEL,110119211783293,110119209673150,0.6218939,-0.32920274,9.766547
GYRO,110119212077876,110119209673150,0.18642114,0.033422645,0.043942124
ACCEL,110119214081157,110119212179660,0.5931635,-0.2885013,9.582193
GYRO,110119214457563,110119212179660,0.18855166,0.047271073,0.04500739
ACCEL,110119216431990,110119214686171,0.5835867,-0.22146365,9.491214
GYRO,110119216624803,110119214686171,0.18855166,0.05472792,0.04820318
ACCEL,110119218817251,110119217192681,0.56922144,-0.12330139,9.498397
GYRO,110119219034282,110119217192681,0.1874864,0.06431529,0.05139897
ACCEL,110119221585897,110119219699192,0.55246204,-0.061052144,9.551069
GYRO,110119221731886,110119219699192,0.18961693,0.07816372,0.055660024
ACCEL,110119224339699,110119222205702,0.56682724,-0.051475335,9.534309
GYRO,110119224903761,110119222205702,0.19281273,0.094142675,0.058855817
ACCEL,110119226603084,110119224712212,0.5859809,-0.07062895,9.507974
GYRO,110119226926365,110119224712212,0.19494325,0.11118689,0.05992108
ACCEL,110119229112824,110119227218723,0.5907693,-0.075417355,9.510367
GYRO,110119229194543,110119227218723,0.19813904,0.12610058,0.062051605
ACCEL,110119231514230,110119229725233,0.57640404,-0.08499416,9.515156
GYRO,110119231893657,110119229725233,0.1960085,0.13888375,0.06418213
ACCEL,110119234364543,110119232231744,0.55006784,-0.09696517,9.546281
GYRO,110119235086522,110119232231744,0.1960085,0.15060164,0.067377925
ACCEL,110119236969386,110119234738254,0.53570265,-0.053869538,9.596559
GYRO,110119237417147,110119234738254,0.1960085,0.15912376,0.07057372
ACCEL,110119239240480,110119237244765,0.4902128,0.005985504,9.649231
GYRO,110119239820011,110119237244765,0.1960085,0.16551533,0.07057372
ACCEL,110119241661574,110119239751275,0.44711718,0.025139118,9.685144
GYRO,110119241944074,110119239751275,0.1960085,0.16764587,0.07163898
ACCEL,110119243978449,110119242257785,0.41359833,-0.010773907,9.68275
GYRO,110119244361938,110119242257785,0.19707377,0.1697764,0.07376951
ACCEL,110119246677928,110119244764296,0.40402153,-0.039504327,9.651626
GYRO,110119246977563,110119244764296,0.19707377,0.17084165,0.07590003
ACCEL,110119249168813,110119247270806,0.40402153,-0.06344634,9.5798
GYRO,110119249444751,110119247270806,0.1960085,0.1697764,0.07483477
ACCEL,110119251582199,110119249777317,0.39683893,-0.07062895,9.553463
GYRO,110119251865063,110119249777317,0.19387798,0.16871113,0.07483477
ACCEL,110119254246782,110119252283827,0.39444473,-0.06584055,9.596559
GYRO,110119254744751,110119252283827,0.19281273,0.16871113,0.07376951
ACCEL,110119256486938,110119254790337,0.3681085,-0.049081136,9.685144
GYRO,110119256564334,110119254790337,0.19387798,0.16764587,0.07163898
GYRO,110119259148240,110119257296848,0.1960085,0.16764587,0.07163898
ACCEL,110119259547407,110119257296848,0.3800795,-0.061052144,9.759365
ACCEL,110119261701834,110119259803358,0.3657143,-0.075417355,9.783307
GYRO,110119261826990,110119259803358,0.20026956,0.16551533,0.067377925
ACCEL,110119264153397,110119262309869,0.3728969,-0.077811554,9.776124
GYRO,110119264520793,110119262309869,0.20346536,0.16018902,0.0652474
ACCEL,110119266680376,110119264816379,0.38486794,-0.08020575,9.713875
GYRO,110119266796053,110119264816379,0.20559588,0.1548627,0.06311687
ACCEL,110119269568345,110119267322890,0.39205053,-0.05865794,9.685144
GYRO,110119270025428,110119267322890,0.2077264,0.14847112,0.062051605
GYRO,110119271828292,110119269829400,0.20879167,0.1431448,0.062051605
ACCEL,110119272298657,110119269829400,0.3824737,-0.05626374,9.675568
ACCEL,110119274412511,110119272335910,0.39205053,-0.051475335,9.670779
GYRO,110119274755011,110119272335910,0.20985694,0.13781849,0.062051605
ACCEL,110119276621365,110119274842421,0.39683893,-0.04189853,9.668385
GYRO,110119276724126,110119274842421,0.20985694,0.13568796,0.05779055
ACCEL,110119279431261,110119277348931,0.39205053,-0.044292733,9.694721
GYRO,110119279857772,110119277348931,0.2109222,0.13568796,0.054594763
ACCEL,110119281741938,110119279855442,0.38726214,-0.05626374,9.725846
GYRO,110119282084855,110119279855442,0.2109222,0.13675322,0.052464236
ACCEL,110119284387667,110119282361952,0.3681085,-0.05626374,9.711481
GYRO,110119284749751,110119282361952,0.20985694,0.13888375,0.049268443
ACCEL,110119286746522,110119284868462,0.38486794,-0.039504327,9.713875
GYRO,110119287000584,110119284868462,0.20666115,0.14101428,0.047137916
GYRO,110119289223292,110119287374973,0.20133483,0.1431448,0.043942124
ACCEL,110119289644855,110119287374973,0.3705027,-0.04189853,9.694721
ACCEL,110119291925220,110119289881483,0.3561375,-0.022744916,9.673173
GYRO,110119292195740,110119289881483,0.1960085,0.14527532,0.03968107
ACCEL,110119294609282,110119292387994,0.3489549,-0.015562311,9.689933
GYRO,110119295380688,110119292387994,0.1874864,0.14953639,0.038615808
ACCEL,110119296733761,110119294894504,0.3609259,-0.0011971008,9.68275
GYRO,110119297141365,110119294894504,0.18002956,0.15379743,0.03648528
ACCEL,110119299447511,110119297401015,0.38486794,0.008379706,9.675568
GYRO,110119299788345,110119297401015,0.17150745,0.1580585,0.03328949
ACCEL,110119302059282,110119299907525,0.40641573,0.015562311,9.665991
GYRO,110119303190376,110119299907525,0.16298534,0.16231954,0.029028434
ACCEL,110119304376522,110119302414035,0.38726214,0.010773907,9.677961
GYRO,110119305168240,110119302414035,0.15126744,0.16764587,0.02476738
ACCEL,110119306979907,110119304920546,0.38965634,0.01316811,9.675568
GYRO,110119307089595,110119304920546,0.14061481,0.17190692,0.01944106
ACCEL,110119309367824,110119307427056,0.3728969,0.015562311,9.677961
GYRO,110119309520480,110119307427056,0.13209268,0.1782985,0.01624527
ACCEL,110119311810376,110119309933567,0.3609259,0.015562311,9.69951
GYRO,110119312288813,110119309933567,0.12250532,0.18575534,0.011984216
ACCEL,110119314129699,110119312440077,0.3417723,0.0011971008,9.7162695
GYRO,110119314239907,110119312440077,0.11398321,0.19214693,0.0087884255
ACCEL,110119316842563,110119314946587,0.31783026,0.025139118,9.747394
GYRO,110119317183657,110119314946587,0.10865689,0.19747324,0.0045273704
ACCEL,110119319184751,110119317453098,0.30346507,0.020350715,9.759365
GYRO,110119319271313,110119317453098,0.101200044,0.19640799,0.0023968432
GYRO,110119321805428,110119319959608,0.09693899,0.19214693,2.663159E-4
ACCEL,110119322209334,110119319959608,0.29149407,0.020350715,9.785701
ACCEL,110119324245115,110119322466119,0.28431144,0.025139118,9.795278
GYRO,110119324342095,110119322466119,0.092677936,0.18255955,-0.0018642114
ACCEL,110119326706313,110119324972629,0.26515785,0.037110128,9.804854
GYRO,110119326909282,110119324972629,0.08948214,0.16871113,-0.0039947387
ACCEL,110119329678292,110119327479140,0.27712885,0.044292733,9.835979
GYRO,110119330057980,110119327479140,0.08628636,0.15379743,-0.005060002
ACCEL,110119331902928,110119329985650,0.27952304,0.037110128,9.843162
